label,gt,text,group
0,0,"Woman Moves in With 6,000 Scorpions . KUALA LUMPUR, Malaysia - A Malaysian woman is trying to reclaim the world record for the longest stay in a room full of scorpions, news reports said Sunday.    Nur Malena Hassan, 27, moved Saturday into a locked glass box where she plans to live for 36 consecutive days with more than 6,000 of the poisonous arachnids in a shopping mall, the Malay-language Mingguan Malaysia newspaper reported...",6
0,2,"Mortgage Applications Flat Last Week-MBA .  NEW YORK (Reuters) - New applications for U.S. home loans  were virtually unchanged last week although 30-year mortgage  rates rose to their highest level in a month, an industry group  said on Wednesday.",3
3,3,"SBC to Combine E-Mail, Voicemail, Faxes (AP) . AP - It's what executives of SBC Communications Inc. call their vision for the future: combining voicemail, e-mail and incoming fax messages in one system that can be accessed on the Web or on the phone.",6
0,0,"Chvez Is Declared the Winner in Venezuela Referendum . The president won the backing of 58 percent of voters, officials said, but the opposition said that the government had cheated.",6
0,0,"US, Afghan soldiers arrest 22 suspected Taliban Afghanistan . KABUL, August 30 (Online): US and Afghan soldiers conducting a large sweep arrested 22 suspected Taliban after a firefight in a forbidding mountain region of Zabul province, Afghan and US military officials said .",6
0,2,"Oil Sets Record as New Violence Flares in Iraq .  LONDON (Reuters) - Oil prices struck a fresh record on  Thursday, spurred higher by renewed violence in Iraq and fresh  evidence that strong demand growth in China and India has not  been slowed yet by higher energy costs.",3
0,0,"Asylum Bid Koreans Handed over to Chinese Police . A group of nine North Koreans who entered the Shanghai American School in China earlier this week in an apparent bid for asylum were handed over to police, it was revealed today.",6
2,0,"Delta plans to cut 10 of staff . Delta Air Lines is planning to cut 7,000 jobs, or about 10 of its workforce, as the US carrier fights to avoid bankruptcy.",3
2,2,Top court OKs UFJ-MTFG merger talks . The Supreme Court on Monday gave the go-ahead to merger negotiations between UFJ Holdings Inc. and Mitsubishi Tokyo Financial Group Inc.,5
2,2,"Update 1: German Business Sentiment Dips in August . German business sentiment dipped in August amid concerns over the strength of the country #39;s economic recovery, a closely watched survey showed Thursday.",6
0,2,"Manufacturing growth slows down . The UK's manufacturing sector shows an unexpected slowdown in September, easing pressure on the Bank of England to raise interest rates again.",0
2,2,"Crude prices set N.Y. record . WASHINGTON  #151; Oil prices charged toward \$50 a barrel yesterday, and gasoline prices surged to \$1.92 a gallon last week, as petroleum output in the Gulf of Mexico returns at a slower-than-expected rate after Hurricane Ivan, and geopolitical unrest keeps traders on edge.",6
2,2,"Colony Capital to buy 4 Harrah #39;s, Caesars casinos . An affiliate of Colony Capital LLC will buy Harrah #39;s casinos in East Chicago, Ill., and Tunica, Miss., and Caesars-owned Bally #39;s casino in Tunica and the Atlantic City Hilton in New Jersey for \$1.",6
2,2,"US Economy: Leading Indicators, Manufacturing Index Slow . Aug. 19 (Bloomberg) -- The index of leading US economic indicators fell in July and Philadelphia-area manufacturing expanded at a slower pace this month, signs that record energy prices are keeping growth from accelerating. ",5
1,1,"Motor Cycling: Gibernau wins in Qatar as Rossi crashes out . LOSAIL, Qatar : Spain #39;s Sete Gibernau won a dramatic Qatar Grand Prix to throw the world title race wide open after defending world champion Valentino Rossi crashed out.",6
0,0,"Scores killed in Bangladesh blast . A series of bombs have exploded at an opposition rally in Bangladesh #39;s capital, killing at least 14 people and injuring hundreds, witnesses and news reports have said.",6
0,0,Turkey Backs Off Plan to Outlaw Adultery . Turkey #39;s leaders distanced themselves from a proposal to outlaw adultery after the opposition came out against it and western governments made clear enacting the law would ,6
0,0,"Two GOP leaders attack Iraq policy . WASHINGTON -- Two leading Republican legislators yesterday attacked the Bush administration's approach to rebuilding Iraq, in one of the strongest indictments of the administration's Iraq policy from members of President Bush's party.",6
2,2,"Samsung ups chip production spending; \$24bn in new lines . LONDON, December 6 (newratings.com) - The South Korean memory chipmaker, Samsung Electronics Company (SSUN.FSE), said today that it intends to invest approximately 25 trillion won (\$24 billion; 12.36 billion) in building new chip production lines in ",6
2,2,"Japan Stocks Flat After Wall Street .  TOKYO (Reuters) - The Nikkei average was flat in  mid-morning trade on Wednesday, bolstered by bargain-hunting of  a number of blue-chip stocks after U.S. stocks showed  resilience despite a rise in oil prices to new highs.",6
0,0,Chavez's Victory Garners Int'l Approval (AP) . AP - Venezuelan President Hugo Chavez won international approval from supporters and detractors alike Monday on his decisive referendum victory over opponents trying to oust him.,6
2,2,"Housing Starts Rebound Sharply in July . WASHINGTON (Reuters) - Housing starts rebounded sharply in July, making up almost all the ground lost in a June slump by posting their largest monthly percentage gain since September 2002, a report from the Commerce Department on Tuesday showed. ",5
0,2,"A flick of a Bic defeats Kryptonite bike locks . Denver messenger Sam Turner darts in and out of offices around town, never leaving his bicycle unattended for more than a couple of minutes.",3
2,2,United Airlines plans job cuts . CHICAGO -- United Airlines said yesterday further job cuts will be necessary as it continues slashing costs to get out of bankruptcy.,6
3,3,"Microsoft turns attention to customer satisfaction . When Microsoft Corp. raised prices for the Texas Association of Counties three years ago, no one from the company called to explain the increase, says Steve White, the group #39;s information technology operations manager.",5
2,2,"Cognos tops forecasts; Midnight Oil merger . New York (CBS.MW) - Canadian stocks put in a mixed performance by midday, with the major indexes little changed on the session. Free!",6
3,3,"Perens hits out at Sun over OpenOffice . Open source developers who contribute to OpenOffice should stop donating their code to Sun Microsystems, open source advocate Bruce Perens has urged.",6
0,3,Montserrat volcano: Has it gone quiet? . Scientists meet  this week to decide if Montserrat's Soufrire Hills Volcano still poses a major threat to the island's inhabitants.,3
2,2,NZ Watchdog:Changes To Prime #39;s Bid For Powerco Difficult . WELLINGTON (Dow Jones)--Prime Infrastructure Group (PIF.AU) could still change the terms of its controversial takeover bid for Powerco Ltd.,5
1,1,Fallon back in saddle after posting bail . LONDON - Champion jockey Kieron Fallon and colleagues Fergal Lynch and Darren Williams were back in action yesterday after their arrests over allegations of race-fixing.,5
1,1,"NL Notables . Albert Pujols of the Cardinals became the fourth player to start his major league career with four straight seasons with at least 100 RBIs, joining Hall of Famers Al Simmons , Joe DiMaggio , and Ted Williams .",6
3,0,"Particle collider edges forward . Physicists take a key decision on the technology to be used in the International Linear Collider, one of the grand scientific projects of the 21st Century.",0
1,1,NU coach's credentials rock-solid . The people at Northeastern did their homework when they named Rocky Hager the 10th head coach in school history March 10. He takes over a program that has known both success and frustration -- and both during the last year. Hager was one of the cornerstones of a North Dakota State powerhouse that won four national championships from 1985-90 -- ...,6
3,3,"Ice collapse speeds up glaciers . The Larsen B ice shelf probably blocked the glaciers #39; progress before its collapse in 2002, but now they are able to deposit their loads more freely.",5
2,3,Open-source CRM firm offers subscription service . Start-up SugarCRM sets out to shake up the business applications market with a free program and low-cost support.,3
3,2,"Patriotism drives copter competition . CEDAR RAPIDS, Iowa -- Designers say it flies faster, farther, and smoother. Pilots say the latest collision-avoidance systems in the all-digital cockpit make it the safest in the air.",0
1,0,"Chess legend wedding bid  #39;genuine #39; . TOKYO, Japan -- The Japanese woman who plans to marry former world chess champion Bobby Fischer says their feelings are genuine. ",3
0,2,Automakers Attack Proposal to Address Global Warming . Automakers on Wednesday attacked a California plan to regulate automotive emissions of global warming gases. The state #39;s proposal  quot;clearly goes far beyond what is reasonable ,1
2,2,"Financial Firms Hasten Their Move to Outsourcing . A myriad of financial institutions including banks, mutual funds, insurance companies, investment firms and credit-card companies are sending work to overseas locations.",6
1,1,"Discus Champion Thrown Out of Games . Hungarian Olympic discus champion Robert Fazekas will lose his gold medal and be expelled from the Games after breaking doping rules, the International Olympic Committee (IOC) said Tuesday.",6
